edge1_x,edge2_x,edge3_x,edge1_y,edge2_y,edge3_y,centerline1_x,centerline2_x,centerline1_y,centerline2_y
0.3073708874603551,-3.7631401891879754,2.1641830128278694,-4.114407596298806,3.7403662988521185,-4.179184311030597,1.2966122598129348,-4.022759550192609,2.969170313414503,-4.156510685126426
0.2976357149351743,-3.7654694706689007,2.158187265717072,-4.122414166018243,3.7362594366020674,-4.188302526919271,1.2889784079405255,-4.029226818971963,2.9642847388486313,-4.165237516701176
0.28788289575817566,-3.767723723186518,2.152161897814047,-4.13039846834982,3.7321303461247246,-4.197410698544976,1.2813122989774697,-4.0356558183685145,2.9593735149043416,-4.1739499393000745
0.27811300816844675,-3.769902813087481,2.146106991816054,-4.138360393710203,3.7279790519853964,-4.206508771720223,1.2736141247705588,-4.042046387494528,2.9544366840774976,-4.182647877536224
0.2683266314170517,-3.772006611174792,2.140022630825756,-4.146299832823174,3.723805578881488,-4.215596692317604,1.265884077969027,-4.048398366423998,2.949474289085535,-4.191331256148061
0.25852434573268773,-3.7740349927154613,2.1339088983500845,-4.1542166767211395,3.719609951642353,-4.224674406270115,1.2581223520197304,-4.054711596196652,2.9444863728670914,-4.199999999999999
0.2487067322872834,-3.775987837447905,2.1277658782990874,-4.162110816746619,3.7153921952291475,-4.233741859571468,1.2503291411623056,-4.060985918821926,2.9394729785816334,-4.20865403408309
0.23887437316154134,-3.7778650295890723,2.121593654984782,-4.169982144553742,3.7111523347346824,-4.242798998276426,1.2425046404243087,-4.067221177282919,2.934434149609086,-4.217293283515661
0.229027851310428,-3.7796664578413113,2.1153923131199948,-4.17783055210973,3.706890395383272,-4.251845768501111,1.2346490456163353,-4.073417215540326,2.929369929549454,-4.225917673543969
0.21916775052860882,-3.781392015398968,2.1091619378172006,-4.18565593169638,3.702606402530584,-4.2608821164233355,1.2267625533271198,-4.079573878536337,2.9242803622224476,-4.2345271295428475
0.20929465541583675,-3.7830415999547196,2.1029026145873537,-4.193458175911549,3.698300381663491,-4.269907988282914,1.2188453609186154,-4.085691012198521,2.9191654916671013,-4.243121577016351
0.19940915134229098,-3.7846151137056374,2.0966144293387146,-4.20123717767062,3.693972358399918,-4.278923330381988,1.2108976665210562,-4.091768463443682,2.9140253621413943,-4.251700941598398
0.1895118244138711,-3.7861124633589887,2.0902974683756694,-4.208992830207976,3.6896223584886876,-4.287928089085344,1.2029196690279975,-4.097806080181689,2.9088600181218647,-4.260265149053422
0.17960326143744693,-3.787533560137767,2.0839518183975474,-4.216725027078465,3.68525040780937,-4.296922210820733,1.1949115680913398,-4.10380371131928,2.9036695043032292,-4.268814125276999
0.16968404988606717,-3.7888783197859537,2.0775775664974305,-4.22443366215886,3.680856532372127,-4.305905642079186,1.1868735641163306,-4.109761206763848,2.898453865597993,-4.277347796296508
0.15975477786412848,-3.7901466625735165,2.0711748001609567,-4.232118629649316,3.676440758317559,-4.314878329415339,1.1788058582565517,-4.115678417427191,2.893213147136061,-4.285866088271752
0.1498160340725071,-3.791338513301135,2.0647436072651213,-4.239779824074821,3.672003111916546,-4.323840219447746,1.170708652408883,-4.121555195229252,2.8879473942643497,-4.294368927495611
0.13986840777365478,-3.792453801304659,2.05828407607707,-4.247417140286648,3.6675436195700963,-4.332791258859196,1.1625821492084516,-4.127391393101813,2.8826566525463924,-4.302856240394677
0.1299124887566629,-3.7934924604592988,2.051796295252885,-4.2550304734637905,3.6630623078091857,-4.341731394397032,1.154426552023559,-4.133186864992183,2.877340967761947,-4.311327953529879
0.11994886730229254,-3.7944544291835447,2.0452803538363744,-4.262619719114408,3.658559203294602,-4.350660572873471,1.1462420649505944,-4.138941465866855,2.8720003859065986,-4.319783993597138
0.1099781341479782,-3.7953396504428207,2.038736341257842,-4.2701847730772595,3.6540343328167832,-4.3595787411659135,1.1380288928089237,-4.144655051715129,2.8666349531913617,-4.328224287427983
0.100000880452803,-3.796148071752863,2.0321643473328668,-4.277725531523127,3.6494877232956613,-4.368485846217265,1.1297872411357675,-4.150327479552719,2.86124471604228,-4.336648761990199
0.09001769776244918,-3.796879645182832,2.0255644622610656,-4.285241890956248,3.6449194017805007,-4.377381835036249,1.1215173161810543,-4.155958607425332,2.855829721100026,-4.345057344388446
0.08002917797412575,-3.797534327358157,2.0189367766248596,-4.292733748215731,3.640329395449738,-4.386266654697724,1.1132193249022608,-4.161548294412219,2.850390015219496,-4.3534499618649
0.07003591330147522,-3.7981120794631056,2.012281381388226,-4.300201000476973,3.635717731610819,-4.395140252342996,1.1048934749592327,-4.167096400629703,2.8449256454694054,-4.361826541799877
0.060038496239461586,-3.798612867243084,2.0055983678954528,-4.307643545253073,3.631084437700039,-4.404002575180136,1.0965399747089868,-4.172602787234679,2.8394366591318807,-4.370187011712461
0.05003751952924162,-3.799036661006671,1.9988878278698847,-4.315061280396233,3.6264295412823744,-4.412853570484292,1.0881590332004984,-4.178067316428086,2.8339231037020522,-4.378531299261135
0.040033576123021344,-3.7993834356273757,1.992149853412664,-4.322454104099169,3.6217530700513256,-4.421693185598001,1.0797508601694683,-4.1834898514583605,2.8283850268876405,-4.386859332244405
0.03002725914890134,-3.7996531705451284,1.985384537001465,-4.329821914896495,3.6170550518287454,-4.43052136793151,1.0713156660330745,-4.188870256624857,2.822822476608546,-4.395171038601422
0.020019161875708825,-3.7998458497675003,1.978591971489229,-4.3371646116661315,3.6123355145646787,-4.439338064963078,1.0628536618847078,-4.19420839728124,2.817235500996432,-4.403466346412613
0.010009877677824209,-3.799961461870649,1.9717722501028843,-4.344482093630678,3.6075944863371934,-4.4481432242392955,1.0543650594886869,-4.199504139838858,2.8116241483943107,-4.411745183900293
0.0,-3.8,1.9649254664420706,-4.351774260358808,3.6028319953522154,-4.4569367933753945,1.0458500712749605,-4.204757351770087,2.805988467356123,-4.420007479429295
-0.010009877677824209,-3.799961461870649,1.9580517144778533,-4.359041011766642,3.5980480699433572,-4.465718720055563,1.03730891033379,-4.209967901611643,2.8003285066463195,-4.428253161507585
-0.020019161875708825,-3.7998458497675003,1.9511510885514332,-4.366282248119121,3.5932427385717536,-4.47448895203325,1.0287417904104192,-4.215135658967874,2.7946443152394362,-4.436482158786882
-0.03002725914890134,-3.7996531705451284,1.9442236833728521,-4.373497870031375,3.58841602982589,-4.483247437131483,1.020148925899722,-4.220260494514027,2.788935942319676,-4.444694400063275
-0.040033576123021344,-3.7993834356273757,1.937269594019694,-4.380687778470092,3.583567972421432,-4.491994123243174,1.0115305318408394,-4.2253422799994755,2.7832034372804766,-4.452889814277841
-0.05003751952924134,-3.799036661006671,1.930288915935778,-4.387851874754871,3.578698595201057,-4.5007289583314325,1.0028868239117967,-4.230380888250939,2.777446849724088,-4.461068330517256
-0.060038496239461586,-3.798612867243084,1.92328174492985,-4.394990060559578,3.5738079271342795,-4.509451890429871,0.9942180184241082,-4.235376193175658,2.771666229461141,-4.4692298780144135
-0.07003591330147522,-3.7981120794631056,1.9162481771742677,-4.402102237913698,3.5688959973172807,-4.5181628676429195,0.9855243323173611,-4.240328069764554,2.765861626510216,-4.477374386149032
-0.08002917797412575,-3.797534327358157,1.9091883092036785,-4.409188309203678,3.563962834972735,-4.526861838146129,0.9768059831537887,-4.245236394095356,2.7600330910974127,-4.485501784448269
-0.09001769776244918,-3.796879645182832,1.9021022379136978,-4.416248177174268,3.559008469449635,-4.535548750186486,0.9680631891128242,-4.2501010433357,2.754180673655911,-4.493612002587332
-0.100000880452803,-3.796148071752863,1.8949900605595773,-4.4232817449298505,3.55403293022312,-4.544223552082713,0.9592961689856431,-4.254921895746209,2.748304424825541,-4.5017049703900796
-0.1099781341479782,-3.7953396504428207,1.88785187475487,-4.430288915935778,3.549036246894297,-4.552886192225579,0.950505142169685,-4.259698830683531,2.742404395452338,-4.509780617829641
-0.11994886730229254,-3.7944544291835447,1.880687778470092,-4.4372695940196945,3.5440184491900664,-4.561536619078214,0.9416903286631644,-4.264431728603366,2.7364806365881074,-4.517838875029012
-0.1299124887566629,-3.7934924604592988,1.8734978700313751,-4.444223683372853,3.538979566962945,-4.5701747811764015,0.9328519490595665,-4.269120471063451,2.73053319948998,-4.52587967226166
-0.13986840777365478,-3.792453801304659,1.8662822481191206,-4.451151088551433,3.5339196301908884,-4.578800627128896,0.9239902245421244,-4.273764940726531,2.7245621356199714,-4.533902939952136
-0.14981603407250682,-3.791338513301135,1.859041011766642,-4.458051714477853,3.5288386689771123,-4.587414105617723,0.9151053768782853,-4.278365021363289,2.7185674966445332,-4.541908608676666
-0.1597547778641282,-3.7901466625735165,1.8517742603588079,-4.464925466442071,3.5237367135499147,-4.5960151653984855,0.9061976284141599,-4.2829205978552585,2.71254933443411,-4.549896609163757
-0.16968404988606717,-3.7888783197859537,1.8444820936306778,-4.471772250102885,3.518613794262494,-4.604603755300673,0.89726720206896,-4.287431556197703,2.706507701062685,-4.557866872294799
-0.17960326143744693,-3.787533560137767,1.837164611666131,-4.478591971489229,3.5134699415927693,-4.613179824227958,0.8883143213294175,-4.291897783502468,2.700442648807337,-4.565819329104657
-0.1895118244138711,-3.7861124633589887,1.8298219148964954,-4.485384537001465,3.5083051861432004,-4.621743321158505,0.8793392102441926,-4.296319168000809,2.694354230147781,-4.57375391078227
-0.19940915134229098,-3.7846151137056374,1.8224541040991684,-4.4921498534126645,3.503119558640603,-4.630294195145277,0.8703420934182666,-4.300695599046188,2.6882424977659167,-4.58167054867125
-0.20929465541583675,-3.7830415999547196,1.8150612803962336,-4.4988878278698845,3.4979130899359676,-4.638832395316333,0.8613231960073229,-4.305026967117038,2.6821075045453755,-4.589569174270471
-0.21916775052860882,-3.781392015398968,1.8076435452530724,-4.505598367895453,3.492685811004278,-4.647357870875132,0.8522827437121094,-4.309313163819509,2.6759493035710578,-4.597449719234664
-0.229027851310428,-3.7796664578413113,1.8002010004769726,-4.512281381388226,3.4874377529443232,-4.655870571100836,0.8432209627727921,-4.313554081890178,2.6697679481286776,-4.605312115375008
-0.23887437316154134,-3.7778650295890723,1.7927337482157302,-4.51893677662486,3.4821689469785126,-4.664370445348613,0.834138079963293,-4.317749615198736,2.663563491704298,-4.613156294659722
-0.2487067322872831,-3.7759878374479054,1.7852418909562477,-4.525564462261066,3.476879424452694,-4.672857443049934,0.8250343225856159,-4.321899658750638,2.6573359879838736,-4.62098218921465
-0.2585243457326874,-3.7740349927154613,1.777725531523127,-4.532164347332866,3.4715692168359644,-4.68133151371288,0.8159099184641563,-4.326004108689741,2.6510854908527803,-4.628789731323851
-0.2683266314170517,-3.772006611174792,1.7701847730772595,-4.538736341257842,3.4662383557204826,-4.6897926069224365,0.8067650959400011,-4.330062862300888,2.644812054395352,-4.6365788534301835
-0.27811300816844675,-3.769902813087481,1.7626197191144084,-4.545280353836374,3.4608868728212814,-4.698240672340799,0.7976000838652139,-4.334075818012495,2.638515732894412,-4.644349488135892
-0.28788289575817566,-3.767723723186518,1.7550304734637898,-4.551796295252886,3.4555147999760805,-4.706675659707667,0.7884151115971094,-4.33804287539908,2.632196580830805,-4.652101568203188
-0.2976357149351743,-3.7654694706689007,1.747417140286647,-4.55828407607707,3.4501221691450943,-4.7150975188405475,0.7792104089925113,-4.341963935183782,2.6258546528829223,-4.6598350265548305
-0.3073708874603551,-3.7631401891879754,1.7397798240748206,-4.564743607265122,3.4447090124108457,-4.723506199635048,0.7699862064020009,-4.345838899240845,2.6194900039262303,-4.667549796274715
-0.31708783614089026,-3.760736016845512,1.7321186296493152,-4.571174800160957,3.43927536197797,-4.731901652065185,0.7607427346641542,-4.349667670598073,2.613102689032797,-4.6752458106084385
-0.32678598486443344,-3.7582570961835193,1.7244336621588598,-4.57757756649743,3.4338212501730294,-4.740283826183667,0.7514802250997625,-4.353450153439258,2.606692763470815,-4.682923002963889
-0.3364647586332769,-3.755703574175789,1.716725027078465,-4.583951818397548,3.4283467094443143,-4.748652672122207,0.7421989095060451,-4.357186253106574,2.60026028270412,-4.690581306911818
-0.3461235835984431,-3.7530756022191847,1.708992830207976,-4.590297468375669,3.4228517723616556,-4.757008140091806,0.7328990201508474,-4.360875876102952,2.5938053023917162,-4.698220656186411
-0.35576188709370754,-3.7503733361246647,1.7012371776706199,-4.596614429338715,3.417336471616228,-4.765350180383057,0.7235807897668308,-4.364518930094412,2.58732787838729,-4.705840984685869
-0.3653790976695524,-3.747596936108046,1.693458175911549,-4.602902614587354,3.4118008400203568,-4.773678743366438,0.7142444515456451,-4.368115323912381,2.5808280667387304,-4.713442226472972
-0.37497464512704604,-3.7447465667805018,1.68565593169638,-4.609161937817201,3.406244910507321,-4.781993779492611,0.7048902391320948,-4.371664967555972,2.5743059236876413,-4.721024315775656
-0.3845479605516516,-3.741822397138804,1.6778305521097288,-4.615392313119996,3.40066871613116,-4.790295239292709,0.6955183866182916,-4.375167772194235,2.567761505668855,-4.72858718698758
-0.3940984763469566,-3.7388246005553034,1.6699821445537417,-4.621593654984782,3.395072290066475,-4.798583073378636,0.6861291285377973,-4.378623650168379,2.5611948693099476,-4.736130774668691
-0.40362562626832543,-3.7357533547676502,1.6621108167466192,-4.627765878299087,3.389455665608231,-4.806857232443365,0.6767226998597521,-4.38203251499397,2.554606071430743,-4.743655013545796
-0.4131288454564721,-3.732608841868256,1.6542166767211393,-4.633908898350084,3.3838188761715617,-4.815117667261219,0.6672993359829966,-4.385394281363093,2.5479951690428253,-4.7511598385131215
-0.42260757047094977,-3.7293912482934966,1.6462998328231735,-4.640022630825756,3.378161955291567,-4.823364328688175,0.6578592727301794,-4.388708865146484,2.541362219349047,-4.7586451846328774
-0.43206123932355744,-3.726100764812661,1.638360393710202,-4.646106991816054,3.372484936623117,-4.831597167662152,0.6484027463418576,-4.391976183395641,2.534707279743028,-4.766110987135824
-0.4414892915116597,-3.7227375865166383,1.6303984683498198,-4.6521618978140475,3.366787853940649,-4.839816135203303,0.638929993470582,-4.395196154344896,2.5280304078086657,-4.773557181421825
-0.45089116805141827,-3.7193019128063516,1.622414166018242,-4.658187265717072,3.3610707411379677,-4.848021182414305,0.629441251174977,-4.398368697413461,2.521331661319631,-4.780983703060412
-0.46026631151093483,-3.7157939473809365,1.6144075962988054,-4.66418301282787,3.3553336322280436,-4.856212260480655,0.6199367569138066,-4.401493733207447,2.514611098238873,-4.7883904877913395
-0.46961416604329886,-3.7122138982256625,1.6063788690804617,-4.670149056855722,3.3495765613428117,-4.864389320670955,0.6104167485400344,-4.404571183521848,2.507868776718116,-4.7957774715251436
-0.4789341774195461,-3.7085619775996026,1.5983280945562723,-4.676085315917581,3.343799562732966,-4.872552314337203,0.6008814642948678,-4.407600971342502,2.5011047550973524,-4.803144590343692
-0.48822579306151637,-3.7048384020230487,1.5902553832218942,-4.6819917085391936,3.3380026707677577,-4.880701192915086,0.5913311428017984,-4.410583020848013,2.494319091904346,-4.8104917805007394
-0.4974884620746167,-3.7010433922646726,1.5821608458740632,-4.687868153656218,3.33218591993479,-4.888835907924262,0.5817660230606293,-4.413517257411654,2.487511845854117,-4.817818978422483
-0.5067216352804832,-3.6971771733284395,1.5740445936090746,-4.69371457061534,3.3263493448398114,-4.896956410968659,0.5721863444414955,-4.416403607603231,2.4806830758484404,-4.825126120708105
-0.5159247652495413,-3.6932399744402655,1.5659067378212568,-4.699530879175374,3.320492980206514,-4.90506265373675,0.5625923466788714,-4.419241999190921,2.4738328409753327,-4.832413144130326
-0.5250973063334633,-3.6892320290344274,1.5577473902014443,-4.7053169995083675,3.314616860876323,-4.913154588001852,0.5529842698655723,-4.42203236114308,2.4669612005085413,-4.839679985635954
-0.5342387146975187,-3.6851535747397226,1.5495666627354423,-4.711072852200701,3.3087210218081906,-4.9212321656224045,0.5433623544467474,-4.424774623630021,2.460068213907033,-4.846926582346423
-0.5433484483528186,-3.6810048533653807,1.5413646677024928,-4.71679835825417,3.302805498078389,-4.9292953385422615,0.5337268412138606,-4.427468718025762,2.4531539408144782,-4.854152871558344
-0.5524259671884483,-3.676786110886727,1.5331415176737306,-4.722493439087074,3.2968703248802997,-4.937344058790975,0.5240779712986652,-4.430114576909743,2.446218441058735,-4.861358790744044
-0.5614707330034934,-3.672497597430596,1.5248973255106408,-4.7281580165352945,3.290915537524206,-4.94537827848408,0.5144159861671695,-4.432712134068511,2.4392617746513316,-4.8685442775521075
-0.5704822095389452,-3.668139567260506,1.516632204363507,-4.733792012853366,3.2849411714370826,-4.95339794982338,0.5047411276135956,-4.435261324497381,2.4322840017869476,-4.875709269807918
-0.5794598625094998,-3.6637122787615812,1.5083462676698618,-4.7393953507155455,3.278947262162384,-4.9614030250972325,0.4950536377543254,-4.437762084402058,2.4252851828428925,-4.882853705514192
-0.5884031596352306,-3.659215994425231,1.5000396291529259,-4.7449679532168725,3.272933845359832,-4.96939345668083,0.4853537590218442,-4.44021435120024,2.418265378378583,-4.88997752285152
-0.597311570673152,-3.6546509808335905,1.4917124028200515,-4.750509743874225,3.266900956805208,-4.977369197036488,0.47564173415867184,-4.442618063523176,2.4112246491350198,-4.897080660178898
-0.6061845674486526,-3.650017508643712,1.483364702961154,-4.756020646627368,3.2608486323901364,-4.98533019871392,0.4659178062112904,-4.444973161217208,2.4041630560342617,-4.904163056034262
-0.615021623886813,-3.64531585257152,1.4749966441471456,-4.7615005858399995,3.25477690812187,-4.993276414350531,0.45618221852405905,-4.447279585345275,2.3970806601788976,-4.91122464913502
-0.623822216043597,-3.6405462913755215,1.4666083412283615,-4.766949486300785,3.2486858201230793,-5.001207796671687,0.44643521473312603,-4.449537278188388,2.3899775228515203,-4.9182653783785835
-0.6325858221369131,-3.6357091078402806,1.4581999093329845,-4.772367273224396,3.242575404631635,-5.009124298491006,0.43667703876033087,-4.451746183247071,2.382853705514192,-4.9252851828428925
-0.6413119225775541,-3.6308045887596503,1.4497714638654642,-4.777753872252529,3.2364456980003946,-5.017025872710635,0.4269079348071016,-4.453906245242779,2.375709269807918,-4.9322840017869485
-0.6499999999999998,-3.6258330249197703,1.4413231205049344,-4.78310920945493,3.230296736696985,-5.024912472321527,0.4171281473483412,-4.456017410119282,2.3685442775521075,-4.939261774651332
-0.6586495392930952,-3.620794711081826,1.4328549952036238,-4.788433211330412,3.2241285573035827,-5.032784050403729,0.4073379211263112,-4.458079625044011,2.3613587907440436,-4.946218441058734
-0.6672600276305866,-3.6156899459645717,1.4243672041852644,-4.793725804807858,3.2179411965167026,-5.040640560126649,0.3975375011445058,-4.460092838409391,2.3541528715583433,-4.953153940814478
-0.6758309545015315,-3.61051903222662,1.4158598639434983,-4.798986917247225,3.2117346911469733,-5.048481954749347,0.387727132661523,-4.462056999834122,2.346926582346423,-4.960068213907033
-0.6843618117405623,-3.6052822764484986,1.4073330912402777,-4.804216476440546,3.2055090781189217,-5.056308187620807,0.3779070611849234,-4.463972060164445,2.339679985635954,-4.966961200508541
-0.6928520935580185,-3.5999799891144706,1.3987870031042617,-4.8094144106129155,3.199264394470753,-5.0641192121802145,0.36807753246508884,-4.4658379714753735,2.332413144130326,-4.973832840975333
-0.7013012965699323,-3.594612484594129,1.3902217168292115,-4.814580648423476,3.193000677354129,-5.0719149819572324,0.3582387924890711,-4.467654687071889,2.325126120708105,-4.98068307584844
-0.7097089198278748,-3.589180081123756,1.3816373499723793,-4.819715118966401,3.186717964033947,-5.079695450572283,0.3483910874744377,-4.46942216149011,2.317818978422483,-4.987511845854117
-0.7180744648486577,-3.5836831007874554,1.3730340203528955,-4.82481775177186,3.180416291888121,-5.087460571736816,0.33853466386310804,-4.471140350498435,2.3104917805007394,-4.994319091904346
-0.7263974356438865,-3.578121869498057,1.3644118460501515,-4.829888476806994,3.1740956984073554,-5.095210299253592,0.328669768315187,-4.472809211098641,2.3031445903436913,-5.001104755097353
-0.7346773387493695,-3.572496716977793,1.35577094540218,-4.834927224476875,3.167756221194925,-5.102944587016951,0.31879664770279365,-4.474428701526966,2.2957774715251436,-5.007868776718116
-0.7429136832543723,-3.5668079767387484,1.3471114370040276,-4.839933925625453,3.161397897966449,-5.11066338901309,0.30891554910388064,-4.475998781255153,2.28839048779134,-5.014611098238873
-0.7511059808307264,-3.5610559860630886,1.3384334397061328,-4.844908511536518,3.15502076654967,-5.118366659320335,0.29902671979605255,-4.4775194109914604,2.280983703060412,-5.021331661319631
-0.7592537457617795,-3.55524108598306,1.3297370726126891,-4.849850913934635,3.1486248648842228,-5.126054352109417,0.28913040725037714,-4.478990552681652,2.273557181421825,-5.028030407808666
-0.7673564949711953,-3.549363621260772,1.3210224550800127,-4.85476106498608,3.1422102310214153,-5.133726421643741,0.2792268591251938,-4.480412169509943,2.266110987135824,-5.034707279743028
-0.7754137480515937,-3.5434239403677585,1.3122897067149055,-4.859638897299777,3.1357769031239995,-5.141382822279659,0.26931632325991306,-4.481784225899924,2.258645184632878,-5.041362219349047
-0.7834250272930332,-3.5374223954643114,1.303538947373011,-4.86448434392822,3.129324919465943,-5.149023508466746,0.2593990476688166,-4.483106687515453,2.2511598385131215,-5.047995169042825
-0.7913898577113371,-3.5313593423786056,1.2947702971571717,-4.869297338368389,3.122854318432203,-5.156648434748064,0.24947528053484927,-4.484379521261509,2.243655013545796,-5.054606071430743
-0.7993077670762502,-3.525235140585602,1.285983876415779,-4.874077814562667,3.1163651385184985,-5.164257555760437,0.2395452702034101,-4.48560269528503,2.236130774668691,-5.061194869309947
-0.8071782859394429,-3.5190501531857317,1.277179805741122,-4.878825706899745,3.1098574183310785,-5.17185082623472,0.22960926517613486,-4.486776178975698,2.2285871869875797,-5.067761505668855
-0.8150009476623383,-3.512804746883372,1.2683582059677334,-4.883540950215522,3.1033311965864967,-5.1794282009960675,0.21966751410467888,-4.487899942966715,2.2210243157756557,-5.074305923687641
-0.8227752884437847,-3.5064992919651,1.2595191981707285,-4.888223479794,3.096786512111376,-5.186989634964203,0.20972026578449363,-4.488973959135534,2.2134422264729716,-5.08082806673873
-0.8305008473475496,-3.500134162277743,1.2506629036641468,-4.892873231368174,3.09022340384218,-5.194535083153687,0.19976776914860225,-4.489998200604561,2.2058409846858686,-5.08732787838729
-0.8381771663296514,-3.49370973520621,1.241789443999284,-4.897490141120908,3.0836419108249853,-5.202064500674185,0.18981027326136737,-4.4909726417418305,2.198220656186411,-5.093805302391716
-0.8458037902655146,-3.4872263916511197,1.2328989409630249,-4.902074145685818,3.077042072215241,-5.209577842730733,0.17984802731225985,-4.491897258161647,2.1905813069118176,-5.10026028270412
-0.8533802669769552,-3.480684516006213,1.2239915165761739,-4.906625182148138,3.070423927277542,-5.217075064624007,0.16988128060962193,-4.492772026725193,2.1829230029638893,-5.106692763470814
-0.8609061472589895,-3.4740844961355677,1.215067293091776,-4.9111431880455845,3.063787515385395,-5.2245561217505845,0.15991028257442993,-4.49359692554111,2.1752458106084385,-5.113102689032797
-0.8683809849064662,-3.4674267233505986,1.2061263929934427,-4.915628101369213,3.0571328760209786,-5.232020969603216,0.1499352827340498,-4.494371933966044,2.167549796274715,-5.11949000392623
-0.8758043367405245,-3.4607115923868568,1.1971689389936688,-4.92007986056427,3.0504600487749167,-5.239469563771083,0.1399565307159939,-4.495097032605167,2.159835026554831,-5.125854652882922
-0.8831757626348663,-3.4539395013806287,1.1881950540321493,-4.924498404531036,3.0437690733460374,-5.246901859940067,0.12997427624167535,-4.495772203312656,2.152101568203187,-5.132196580830806
-0.8904948255418548,-3.4471108518453275,1.179204861274091,-4.928883672625668,3.0370599895411377,-5.254317813893012,0.11998876912015605,-4.496397429192151,2.1443494881358918,-5.138515732894413
-0.8977610915184228,-3.440226048647691,1.1701984841085238,-4.933235604661027,3.0303328372747473,-5.261717381509986,0.11000025924189683,-4.496972694597178,2.1365788534301835,-5.144812054395352
-0.9049741297518047,-3.4332854999837745,1.1611760461466052,-4.937554140907508,3.0235876565688926,-5.269100518768546,0.100008996572503,-4.49749798513154,2.12878973132385,-5.151085490852781
-0.9121335125850759,-3.426289617354751,1.1521376712199252,-4.941839222093856,3.016824487552855,-5.276467181743996,0.09001523114647071,-4.497973287649674,2.12098218921465,-5.157335987983874
-0.9192388155425119,-3.4192388155425117,1.1430834833788057,-4.946090789407984,3.0100433704629355,-5.283817326609656,0.080019213060927,-4.498398590256986,2.113156294659722,-5.1635634917042985
-0.9262896173547507,-3.4121335125850765,1.1340136068905993,-4.950308784497777,3.003244345642214,-5.29115090963711,0.07002119246937291,-4.498773882310145,2.1053121153750074,-5.169767948128678
-0.9332854999837744,-3.4049741297518046,1.124928166237982,-4.954493149471893,2.996427453540308,-5.298467887196482,0.06002141957542235,-4.499099154417347,2.0974497192346635,-5.175949303571058
-0.940226048647691,-3.3977610915184226,1.1158272861172456,-4.958643826900559,2.989592734713136,-5.305768215756681,0.0500201446265425,-4.499374398438556,2.0895691742704705,-5.182107504545376
-0.9471108518453272,-3.3904948255418548,1.1067110914365879,-4.962760759816357,2.982740229822671,-5.313051851885669,0.04001761790778859,-4.499599607485705,2.08167054867125,-5.188242497765916
-0.9539395013806284,-3.3831757626348664,1.0975797073143945,-4.966843891715008,2.975869979636702,-5.320318752250719,0.030014089735542256,-4.499774775922866,2.0737539107822696,-5.1943542301477805
-0.9607115923868567,-3.3758043367405244,1.0884332590775248,-4.97089316655615,2.9689820250285894,-5.327568873618667,0.02000981045124635,-4.499899899366392,2.0658193291046563,-5.200442648807337
-0.9674267233505986,-3.3683809849064663,1.0792718722595909,-4.974908528764099,2.962076406977026,-5.334802172856171,0.010005030415141879,-4.499974974685031,2.057866872294799,-5.2065077010626855
-0.9740844961355679,-3.3609061472589894,1.0700956725992348,-4.9788899232286195,2.9551531665657875,-5.342018606929975,0.0,-4.5,2.049896609163757,-5.21254933443411
-0.9806845160062131,-3.3533802669769552,1.0609047860384018,-4.982837295305678,2.9482123449834914,-5.349218132907156,-0.010005030415141879,-4.499974974685031,2.0419086086766653,-5.218567496644534
-0.9872263916511191,-3.345803790265515,1.0516993387206135,-4.9867505908181915,2.9412539835233518,-5.356400707955382,-0.020009810451246793,-4.499899899366392,2.0339029399521356,-5.224562135619971
-0.9937097352062099,-3.3381771663296513,1.0424794569892353,-4.990629756056775,2.9342781235829327,-5.363566289343171,-0.030014089735542256,-4.499774775922866,2.0258796722616603,-5.2305331994899795
-1.0001341622777429,-3.3305008473475497,1.0332452673857424,-4.994474737780474,2.927284806663903,-5.370714834440139,-0.04001761790778859,-4.499599607485705,2.0178388750290117,-5.236480636588107
-1.0064992919650997,-3.322775288443785,1.0239968966479842,-4.998285483217501,2.920274074371788,-5.3778463007172554,-0.0500201446265425,-4.499374398438556,2.0097806178296413,-5.242404395452338
-1.0128047468833716,-3.3150009476623383,1.0147344717084432,-5.002061940065951,2.913245968415723,-5.3849606457471015,-0.06002141957542279,-4.499099154417347,2.00170497039008,-5.248304424825541
-1.0190501531857317,-3.3071782859394427,1.005458119692494,-5.005804056494529,2.906200530608205,-5.392057827204114,-0.07002119246937291,-4.498773882310145,1.9936120025873312,-5.254180673655911
-1.025235140585602,-3.2993077670762503,0.9961679679166581,-5.009511781143257,2.899137802864845,-5.3991378028648445,-0.080019213060927,-4.498398590256986,1.9855017844482694,-5.260033091097412
-1.0313593423786056,-3.291389857711337,0.9868641438868575,-5.013185063124174,2.8920578272041144,-5.406200530608205,-0.09001523114647116,-4.497973287649674,1.977374386149032,-5.265861626510215
-1.0374223954643114,-3.2834250272930334,0.9775467752966625,-5.016823852022048,2.8849606457471015,-5.413245968415723,-0.10000899657250345,-4.49749798513154,1.9692298780144135,-5.271666229461141
-1.0434239403677585,-3.2754137480515935,0.9682159900255409,-5.020428097895051,2.877846300717256,-5.420274074371788,-0.11000025924189683,-4.496972694597178,1.9610683305172563,-5.277446849724088
-1.0493636212607724,-3.2673564949711955,0.9588719161371029,-5.023997751275457,2.8707148344401383,-5.427284806663904,-0.11998876912015605,-4.496397429192151,1.9528898142778406,-5.283203437280477
